,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
5612,0.69559,0.33055,1001.19144,-99.99983,0.72721,mustard silt,1.35573,-2.00542,5474.81697,-89185.60317,True,False,-14.62488
5613,2.76791,-1.95469,1000.50285,-100.22553,-4.30032,surströmming,2.19826,0.93573,5478.32557,-89186.90788,True,False,88.64695
5614,0.49591,0.24413,1000.69515,-100.39923,0.53708,silt med onions,2.38679,0.67904,5475.14081,-89186.96086,True,False,-24.85691
5615,1.04608,0.03506,1000.34075,-99.99357,0.07713,surströmming,-0.08804,0.50325,5472.83601,-89186.03832,True,False,2.47434
5616,0.52164,0.39090,1000.62288,-99.83493,0.85998,mustard silt,-1.53894,0.34797,5478.28272,-89186.88196,True,False,-23.60671
5617,1.78995,-0.77576,1000.11217,-100.06888,-1.70666,surströmming,-0.77145,-0.41283,5473.96838,-89186.70661,True,False,39.55360
5618,1.67384,-0.63389,1000.79254,-100.01808,-1.39456,surströmming,0.43082,2.80099,5474.42116,-89187.32532,True,False,34.08820
5619,1.63337,-0.39621,1000.60090,-100.28142,-0.87166,surströmming,0.12774,0.52087,5476.93947,-89187.23547,True,False,31.96887
5620,0.85030,0.25431,1001.17088,-99.73992,0.55947,mustard silt,-0.68090,-1.65991,5476.10706,-89184.04821,True,False,-6.89962
5621,0.99054,-0.15857,1001.09555,-99.67363,-0.34884,mustard silt,1.12578,-1.29051,5473.46957,-89186.84994,False,False,0.07498
5622,-0.36414,1.46958,1000.91842,-99.85080,3.23309,mustard silt,0.86241,-3.27796,5471.78512,-89186.34344,True,False,-67.74769
5623,1.44040,-0.26589,1001.07728,-99.38969,-0.58495,mustard silt,-1.04433,0.85856,5474.26469,-89186.57225,False,False,22.55848
5624,1.11155,-0.17079,1000.78440,-99.73453,-0.37575,old-fashioned silt,-0.13914,0.52237,5474.95965,-89184.14032,False,False,5.96985
5625,-0.21350,0.95030,1000.15062,-100.13129,2.09066,mustard silt,1.34319,1.18520,5472.65374,-89187.06248,True,False,-60.59945
5626,-1.12328,2.08563,1000.70993,-99.94170,4.58838,mustard silt,-1.26876,1.11067,5473.65792,-89185.51909,True,False,-105.80890
5627,1.24073,-0.34136,1000.69639,-99.99698,-0.75099,surströmming,0.21624,0.44711,5474.30443,-89187.90104,True,False,12.38471
5628,0.76506,0.21159,1001.58353,-99.85868,0.46550,mustard silt,1.46610,-0.91833,5471.90916,-89185.66207,True,False,-10.95521
5629,-0.69216,1.88949,1001.16213,-99.84561,4.15689,mustard silt,-0.03773,-0.22436,5475.35402,-89183.97495,True,False,-84.02685
5630,1.24971,-0.35116,1001.05347,-99.62573,-0.77256,mustard silt,0.01701,0.11797,5477.97821,-89189.13320,False,False,13.01217
5631,0.92662,0.15244,1000.98573,-99.54838,0.33537,mustard silt,0.16787,-0.07990,5472.71787,-89186.22796,False,False,-3.17589
5632,0.76499,0.39401,1000.40482,-99.98295,0.86681,old-fashioned silt,0.18985,0.22363,5472.84822,-89187.14176,True,False,-11.54803
5633,-0.44302,1.71429,1000.34372,-99.98374,3.77144,mustard silt,-0.52374,0.27357,5479.23468,-89185.38218,True,False,-71.97935
5634,1.84823,-0.75913,1000.68487,-99.81992,-1.67008,surströmming,-1.49992,2.07048,5477.46436,-89188.23698,True,False,42.75385
5635,0.20551,0.87897,1000.33773,-100.12726,1.93373,mustard silt,1.28628,0.25209,5478.65685,-89184.81811,True,False,-39.55539
5636,0.58209,0.34823,1000.52402,-100.10861,0.76611,mexicansk silt,0.93628,-0.99745,5476.48470,-89187.23208,True,False,-20.63362
5637,0.73795,0.01586,1001.04615,-99.60356,0.03490,mustard silt,-1.01358,2.31815,5476.54646,-89186.79322,False,False,-12.57931
5638,0.28991,0.63306,1001.00663,-99.62718,1.39273,mustard silt,-1.12407,-0.04317,5474.07647,-89185.94370,False,False,-35.00116
5639,1.67585,-0.62543,1000.67976,-99.63773,-1.37594,silt med schnapps,2.02786,0.71686,5473.61183,-89185.61126,False,False,34.13214
5640,0.80807,0.21470,1001.24294,-99.81426,0.47233,mustard silt,-1.66417,-0.75079,5476.64691,-89188.80899,True,False,-8.97520
5641,2.59272,-1.55304,1000.29622,-100.10839,-3.41668,surströmming,-0.94896,-1.52476,5473.03219,-89183.47343,True,False,79.78435
5642,2.01138,-1.05626,1000.60466,-100.13122,-2.32376,surströmming,-4.00128,-2.98909,5474.49899,-89182.13931,True,False,50.87119
5643,0.14647,0.98044,1000.80144,-99.87523,2.15697,mustard silt,-0.95702,-1.23694,5476.04204,-89184.80945,True,False,-42.27582
5644,0.95508,0.33336,1000.23342,-100.39335,0.73340,surströmming,-0.59745,2.70094,5475.19113,-89185.64119,True,False,-2.12930
5645,1.45327,-0.22903,1001.33192,-99.34132,-0.50388,mustard silt,-0.82562,-0.00935,5472.40794,-89185.61366,False,False,23.32928
5646,1.34371,-0.38463,1000.80461,-99.72998,-0.84618,curry silt,-0.56094,-0.52163,5473.82055,-89184.76262,False,False,17.58799
5647,0.07760,0.68466,1000.69351,-99.59403,1.50624,mustard silt,2.09580,1.66788,5477.45990,-89187.93077,False,False,-45.77344
5648,-0.84898,1.87579,1000.77754,-99.77285,4.12674,mustard silt,0.87226,-0.55990,5472.36218,-89185.90195,True,False,-92.06039
5649,1.64806,-0.80365,1000.77780,-99.70260,-1.76804,surströmming,-0.22321,0.99966,5473.46824,-89185.82265,False,False,32.79179
5650,2.10554,-0.99886,1000.74368,-99.88582,-2.19749,surströmming,-1.03087,-2.51722,5475.51178,-89186.80441,True,False,55.64866
5651,1.31709,-0.32136,1000.47499,-99.96259,-0.70700,surströmming,0.97882,2.43846,5474.14365,-89187.94822,True,False,16.09180
5652,1.12228,-0.04911,1000.96648,-99.82764,-0.10804,mustard silt,1.08349,-1.04448,5474.11184,-89184.37176,True,False,6.59718
5653,0.91948,0.13442,1000.93061,-99.60543,0.29573,mustard silt,1.43491,1.35198,5476.13415,-89186.93975,False,False,-3.56088
5654,0.85956,0.00912,1000.89166,-100.26139,0.02005,curry silt,0.84430,-2.58481,5473.53873,-89185.96745,True,False,-6.57640
5655,0.34934,0.43759,1000.17915,-100.09904,0.96269,silt med onions,0.82417,0.57898,5474.56401,-89184.25297,True,False,-32.44345
5656,3.18811,-2.08770,1000.92316,-99.74200,-4.59293,surströmming,-2.43519,0.54309,5473.26038,-89186.32630,False,False,109.86690
5657,2.80257,-1.68964,1000.62787,-100.07079,-3.71721,surströmming,0.97252,-1.30053,5474.78515,-89185.72880,True,False,90.44225
5658,2.55615,-1.44628,1000.91001,-99.58627,-3.18183,surströmming,0.56455,-0.34668,5474.88649,-89187.25209,False,False,78.26273
5659,1.59422,-0.50581,1001.11153,-99.70132,-1.11277,mustard silt,1.02267,0.58972,5477.63521,-89188.38238,False,False,30.26652
5660,2.01485,-0.80363,1000.76105,-99.83883,-1.76799,surströmming,-0.28401,-0.77568,5478.15250,-89187.32383,True,False,51.12316
5661,0.57182,0.46724,1000.58220,-100.11623,1.02793,mustard silt,2.37250,0.74745,5477.01331,-89188.18426,True,False,-21.11813
5662,2.02166,-1.04015,1001.25766,-99.66160,-2.28833,silt med onions,-2.11096,2.44338,5473.42728,-89186.57031,False,False,51.71184
5663,1.70605,-0.71535,1000.78893,-99.86863,-1.57377,surströmming,-0.01214,-0.13249,5477.65328,-89190.07272,True,False,35.69719
5664,1.71452,-0.83870,1001.50428,-99.80776,-1.84515,old-fashioned silt,2.13187,0.45209,5473.02625,-89185.58929,True,False,36.47816
5665,1.49769,-0.58675,1000.96155,-99.60795,-1.29086,mexicansk silt,1.58279,2.46543,5474.71885,-89182.55636,False,False,25.36530
5666,2.25147,-1.31736,1000.32372,-100.17955,-2.89820,surströmming,-0.92289,1.43909,5473.23478,-89187.57013,True,False,62.73519
5667,1.70059,-0.42396,1000.77767,-100.08215,-0.93272,surströmming,0.68428,1.40735,5476.84022,-89187.12129,True,False,35.41811
5668,-2.27910,3.01832,1000.87112,-99.86632,6.64030,mustard silt,-2.42083,1.87360,5473.45415,-89185.33920,True,False,-163.51930
5669,0.14432,0.90825,1000.73995,-99.54529,1.99816,mustard silt,1.59230,-0.64718,5474.21909,-89185.44113,False,False,-42.41384
5670,1.12213,0.07760,1000.39170,-99.79385,0.17072,curry silt,-1.15662,-2.22760,5478.60998,-89188.17788,True,False,6.30240
5671,1.11881,0.04159,1001.31993,-99.72725,0.09150,mustard silt,-0.11981,0.47467,5474.57068,-89187.75059,True,False,6.60059
5672,-1.28492,2.19959,1001.05769,-99.56375,4.83909,mustard silt,-0.23739,-1.46103,5476.99984,-89186.28794,True,False,-113.71700
5673,0.99712,0.20178,1000.40969,-100.04286,0.44391,silt med onions,0.48447,0.22966,5473.55991,-89184.61163,True,False,0.06075
5674,1.02088,0.09165,1000.69852,-99.68197,0.20163,mustard silt,-0.58334,-0.24958,5478.23592,-89188.51536,False,False,1.39326
5675,1.03680,-0.21217,1001.04720,-100.04269,-0.46678,mexicansk silt,-0.31351,-1.01920,5472.70133,-89185.25948,True,False,2.36367
5676,0.44984,0.43953,1000.56939,-99.92779,0.96697,mustard silt,-0.65100,-1.40879,5479.57116,-89185.31159,True,False,-27.22348
5677,-0.11587,1.20353,1000.53283,-100.10060,2.64776,mustard silt,-0.00958,-1.04284,5475.98721,-89188.07896,True,False,-55.52686
5678,0.12387,0.46196,1000.74207,-99.91481,1.01632,mustard silt,-0.44844,1.67832,5477.20213,-89183.40053,True,False,-43.43525
5679,0.22664,0.79510,1000.21265,-100.12614,1.74921,old-fashioned silt,-0.50447,0.93736,5474.21487,-89184.02866,True,False,-38.56155
5680,-0.01164,0.67514,1001.09732,-99.67227,1.48531,mustard silt,-0.23202,-0.21066,5480.09157,-89186.07485,True,False,-50.03328
5681,0.33479,0.68321,1000.71917,-100.11100,1.50306,mustard silt,-1.96068,-3.60553,5474.73844,-89185.37114,True,False,-32.90090
5682,-1.07474,2.15323,1001.33738,-99.50470,4.73710,mustard silt,1.28657,-1.45766,5475.40147,-89184.20488,True,False,-103.06845
5683,1.50538,-0.59363,1000.88204,-99.81521,-1.30598,silt med schnapps,-1.36221,-0.40335,5480.30082,-89184.33892,True,False,25.71026
5684,1.50966,-0.68051,1000.99822,-99.91334,-1.49711,silt med schnapps,-2.44292,1.44253,5475.16744,-89181.70237,True,False,25.98223
5685,1.64138,-0.36012,1000.37095,-99.93856,-0.79227,surströmming,-0.08236,0.04005,5480.35792,-89184.63495,True,False,32.25432
5686,0.65297,0.44423,1000.28799,-100.12151,0.97731,curry silt,0.37023,0.43158,5477.39406,-89186.84347,True,False,-17.20755
5687,1.35428,-0.21924,1001.04422,-99.52351,-0.48234,mustard silt,0.52835,-1.01655,5478.53040,-89186.72087,False,False,18.23595
5688,1.52498,-0.46099,1001.45227,-99.37473,-1.01419,mustard silt,1.18949,-2.31258,5473.47611,-89185.40705,False,False,26.97516
5689,2.24075,-1.18538,1001.26702,-99.29059,-2.60785,mexicansk silt,0.42437,-0.14198,5474.81529,-89185.08183,False,False,62.67102
5690,2.93478,-1.88261,1000.65259,-99.87186,-4.14174,surströmming,-0.86009,-0.93864,5476.32428,-89183.88529,False,False,97.06512
5691,1.54625,-0.69089,1000.69202,-100.03841,-1.51996,surströmming,-1.60827,0.76769,5474.81050,-89184.98575,True,False,27.65860
5692,1.23293,-0.38251,1000.60409,-99.82900,-0.84152,surströmming,0.89371,1.19536,5474.49806,-89184.97857,True,False,11.94861
5693,0.25998,0.81606,1000.16376,-100.07780,1.79534,mustard silt,-0.90020,0.10820,5473.25341,-89185.32126,True,False,-36.91915
5694,2.10267,-1.25953,1000.59069,-100.07913,-2.77097,surströmming,-0.69105,-1.03332,5473.82553,-89185.40958,True,False,55.42903
5695,1.95069,-0.89865,1000.58419,-100.26641,-1.97703,surströmming,-0.91254,-0.15585,5476.19794,-89186.55437,True,False,47.82645
5696,-0.16131,1.00981,1000.60917,-99.96550,2.22158,mustard silt,0.95022,-0.01714,5478.11492,-89185.59671,True,False,-57.76097
5697,0.35969,0.43156,1000.94778,-99.71183,0.94944,mustard silt,0.69865,3.14361,5477.68968,-89189.71934,True,False,-31.54139
5698,2.39140,-1.34162,1001.36053,-99.77629,-2.95157,surströmming,-0.72306,1.87623,5473.80223,-89188.20452,False,False,70.25048
5699,1.44417,-0.46108,1000.35757,-100.00116,-1.01438,surströmming,0.82074,-1.39774,5475.99804,-89186.16162,True,False,22.38738
5700,1.92961,-0.81998,1000.74476,-99.92305,-1.80396,surströmming,-0.44667,-2.21559,5477.35123,-89188.00294,True,False,46.85284
5701,2.74018,-1.80596,1001.19468,-99.86322,-3.97311,surströmming,1.13492,2.40267,5476.37927,-89186.68779,True,False,87.60622
5702,-0.61270,1.54128,1000.86587,-99.97489,3.39081,mustard silt,0.91593,1.05827,5473.97160,-89184.46520,True,False,-80.20189
5703,0.11143,0.69765,1000.82120,-99.75395,1.53483,mustard silt,0.11387,1.94517,5476.28314,-89186.72063,True,False,-44.01806
5704,1.64955,-0.76893,1001.10084,-99.82506,-1.69164,silt med onions,-1.31403,-0.42756,5475.85316,-89184.40716,True,False,33.02787
5705,1.19471,-0.04551,1000.91134,-99.61563,-0.10011,mustard silt,-0.42937,-0.76339,5473.47126,-89184.62179,False,False,10.19093
5706,-0.42054,1.47523,1000.51892,-99.85371,3.24550,mustard silt,0.76388,0.18629,5473.72020,-89185.78566,True,False,-70.76734
5707,-0.32962,1.28729,1000.71120,-99.77948,2.83203,mustard silt,0.49947,0.42928,5474.59079,-89185.94307,True,False,-66.12517
5708,1.73907,-0.83040,1001.07682,-99.48015,-1.82688,mexicansk silt,1.09058,-0.17050,5474.60269,-89186.77623,False,False,37.49206
5709,1.17556,-0.14284,1001.06671,-99.68708,-0.31425,mustard silt,-0.54866,0.36872,5472.78309,-89187.04757,False,False,9.31116
5710,0.06597,0.71064,1000.96605,-99.49369,1.56341,mustard silt,0.38643,0.17627,5479.17637,-89187.14087,False,False,-46.21841
5711,0.16882,0.67520,1000.85351,-99.60942,1.48543,mustard silt,-1.33827,-1.98397,5475.55621,-89185.21121,False,False,-41.13242
5712,1.04163,-0.03334,1000.31792,-100.17815,-0.07334,surströmming,-0.28216,-0.18110,5474.30083,-89186.41057,True,False,2.24043
5713,0.17686,0.73408,1001.04007,-99.58862,1.61497,mustard silt,-1.16855,-1.83107,5474.44723,-89183.17908,False,False,-40.63680
5714,-0.18747,0.98079,1001.10147,-99.78355,2.15774,mustard silt,0.51698,1.47716,5474.53681,-89184.86418,True,False,-58.82265
5715,-0.07872,1.03908,1001.37366,-99.55585,2.28598,mustard silt,-2.36686,0.74498,5476.75530,-89187.37799,False,False,-53.24938
5716,-0.19553,1.12531,1001.05128,-100.18744,2.47569,mustard silt,-3.35345,0.62225,5475.38213,-89185.65519,True,False,-59.25111
5717,2.36601,-1.35943,1000.27525,-100.23931,-2.99075,surströmming,-1.81195,0.96120,5475.36980,-89185.03700,True,False,68.43790
5718,2.18441,-1.27220,1001.41331,-99.69150,-2.79884,silt med schnapps,-0.56794,-1.02827,5475.82420,-89186.78009,False,False,59.92739
5719,2.48091,-1.71650,1000.86921,-99.46504,-3.77630,surströmming,-0.92747,-0.40698,5477.12714,-89185.02457,False,False,74.48034
5720,0.26889,0.73929,1000.67549,-99.72169,1.62644,mustard silt,-0.14151,-1.90457,5477.61544,-89187.47560,True,False,-36.21793
5721,1.87258,-0.67282,1000.54709,-99.89730,-1.48020,surströmming,0.47968,-0.44815,5475.78785,-89183.94059,True,False,43.90262
5722,-0.03098,0.98525,1000.33695,-100.02982,2.16756,mustard silt,0.58542,0.85229,5477.44061,-89186.90470,True,False,-51.38032
5723,0.42638,0.68861,1001.23489,-99.84063,1.51493,mustard silt,-0.36459,1.92841,5473.58400,-89186.20686,True,False,-28.06366
5724,2.61229,-1.51812,1000.97953,-99.82954,-3.33987,surströmming,1.25708,0.66653,5475.64784,-89185.38328,False,False,81.10428
5725,2.61755,-1.64318,1000.82640,-99.45993,-3.61500,surströmming,-0.60714,1.85464,5472.60182,-89186.88134,False,False,81.29059
5726,0.78033,0.32592,1000.37807,-99.85831,0.71702,old-fashioned silt,-2.24269,1.15515,5475.51137,-89187.17825,True,False,-10.79469
5727,0.45469,0.58065,1000.39393,-100.27819,1.27742,curry silt,-1.85008,-2.41832,5473.48557,-89185.38886,True,False,-27.06845
5728,0.61465,0.24764,1000.75196,-99.87575,0.54480,mustard silt,-0.13634,-0.30947,5480.37994,-89182.97780,True,False,-18.89160
5729,-0.67764,1.62984,1000.35535,-99.89620,3.58564,mustard silt,1.32537,0.75454,5474.21521,-89183.84552,True,False,-83.70442
5730,0.78016,0.46946,1000.58752,-99.98771,1.03281,mustard silt,0.29768,-0.88069,5474.03627,-89187.33418,True,False,-10.69799
5731,1.25849,-0.30738,1000.77227,-99.88115,-0.67623,silt med onions,1.30793,-0.30668,5478.34633,-89184.49838,True,False,13.31060
5732,-0.15830,1.10652,1000.64599,-99.83823,2.43435,mustard silt,-1.10242,0.01968,5474.15041,-89185.36846,True,False,-57.59198
5733,0.94696,-0.05272,1001.34530,-99.14546,-0.11599,mustard silt,0.95069,-1.16167,5472.50789,-89185.52275,False,False,-1.97927
5734,1.92700,-0.92740,1000.56267,-99.89110,-2.04029,surströmming,-0.07208,0.85651,5476.12523,-89187.52017,True,False,46.63136
5735,1.75083,-0.81201,1000.51972,-99.74866,-1.78642,surströmming,1.34181,1.77554,5477.40117,-89187.84954,False,False,37.80134
5736,0.63463,0.35699,1000.63367,-100.03717,0.78537,mustard silt,-0.06093,-1.36175,5475.02963,-89184.70159,True,False,-17.95191
5737,1.55491,-0.61857,1001.10482,-99.65586,-1.36085,old-fashioned silt,-1.00133,0.07311,5473.08302,-89185.04860,False,False,28.29769
5738,0.86101,0.18065,1000.78997,-99.72855,0.39742,mustard silt,-0.03687,0.34742,5473.10952,-89186.40577,True,False,-6.55433
5739,1.02987,0.06565,1000.98030,-99.73139,0.14443,mustard silt,1.71436,-0.74299,5474.69555,-89187.00967,True,False,1.98376
5740,3.81924,-2.75175,1000.70819,-99.93303,-6.05384,surströmming,0.23946,0.61738,5473.95722,-89184.86200,False,False,141.31610
5741,-0.34094,1.24811,1000.53245,-100.52220,2.74583,mustard silt,-1.31936,-0.18722,5475.11884,-89186.59817,True,False,-66.78099
5742,0.26262,0.80626,1001.61065,-99.71288,1.77377,mustard silt,1.53594,-0.17879,5475.21104,-89184.73651,True,False,-36.06350
5743,0.49298,0.60252,1000.81028,-99.53101,1.32554,mustard silt,1.15698,-0.03580,5475.35532,-89187.27227,False,False,-24.94600
5744,3.15063,-2.21706,1001.00968,-99.64235,-4.87753,surströmming,-0.90265,-0.11779,5476.08450,-89188.44321,False,False,108.03645
5745,1.12236,-0.25967,1001.28544,-99.70979,-0.57127,mustard silt,0.18949,2.44006,5474.98295,-89182.06732,True,False,6.76054
5746,3.58816,-2.70779,1000.96894,-99.85940,-5.95713,surströmming,0.67674,-1.41572,5474.90234,-89187.40020,False,False,129.89251
5747,1.09148,-0.25359,1000.46222,-100.09419,-0.55790,surströmming,-0.19388,-2.26554,5473.84853,-89185.60028,True,False,4.80535
5748,0.81165,0.45241,1000.49401,-100.10073,0.99530,old-fashioned silt,-1.69231,-0.83269,5480.25782,-89187.31120,True,False,-9.17041
5749,1.89716,-0.84235,1000.57662,-100.18206,-1.85318,surströmming,0.05862,1.20324,5479.00768,-89188.38746,True,False,45.14646
5750,-0.38716,1.38305,1000.46308,-99.82579,3.04272,mustard silt,1.83624,2.06449,5479.63179,-89191.11544,True,False,-69.12625
5751,-0.91494,2.02984,1001.02754,-99.59937,4.46565,mustard silt,0.08986,0.45794,5480.18023,-89183.95209,True,False,-95.23319
5752,1.81317,-0.66005,1000.77265,-99.92887,-1.45211,surströmming,0.32709,0.17420,5477.15955,-89186.65188,True,False,41.04478
5753,0.14494,1.02272,1001.62560,-99.80234,2.24998,mustard silt,2.45323,-1.79339,5474.33153,-89186.81196,True,False,-41.94001
5754,0.02746,0.95781,1000.89968,-99.75751,2.10719,mustard silt,-0.50576,-0.40226,5474.62079,-89186.33931,True,False,-48.17718
5755,1.90470,-0.81531,1000.93751,-99.96008,-1.79369,surströmming,-0.75327,-0.07259,5477.50563,-89185.83632,True,False,45.70399
5756,0.72875,0.24746,1000.42006,-99.77278,0.54441,old-fashioned silt,0.02398,-0.36647,5477.14882,-89188.34632,True,False,-13.35260
5757,2.96871,-1.89643,1000.75481,-99.75719,-4.17214,surströmming,0.26429,0.60282,5476.14403,-89184.64022,False,False,98.81281
5758,0.27823,0.80985,1000.20004,-100.13610,1.78167,old-fashioned silt,0.01214,0.25875,5477.98823,-89185.72413,True,False,-35.98870
5759,2.03760,-0.93438,1000.99608,-99.40048,-2.05563,curry silt,0.55161,0.41805,5476.59799,-89185.12505,False,False,52.37799
5760,-0.24189,1.39236,1001.31074,-99.77816,3.06319,mustard silt,0.72692,0.13563,5472.63716,-89184.61515,True,False,-61.43889
5761,0.71286,0.58950,1001.00686,-99.79878,1.29690,mustard silt,-2.40291,-0.94749,5474.87643,-89185.45735,True,False,-13.85358
5762,1.20592,-0.36932,1000.70027,-99.71976,-0.81250,curry silt,0.70743,1.65031,5475.77964,-89184.96188,False,False,10.64619
5763,-0.47951,1.64621,1000.54744,-100.04994,3.62167,mustard silt,-1.29595,-0.90765,5474.34081,-89185.22417,True,False,-73.70168
5764,1.04857,0.02673,1000.72525,-99.68802,0.05881,mustard silt,1.87908,0.78873,5474.29629,-89187.26282,False,False,2.79112
5765,-0.90200,1.95584,1000.60978,-100.11829,4.30285,mustard silt,-0.09057,-0.00494,5475.06495,-89185.36591,True,False,-94.79521
5766,0.18365,0.80159,1000.68313,-99.62802,1.76351,mustard silt,-1.70754,0.86540,5476.10746,-89184.52796,False,False,-40.47613
5767,1.78725,-0.70120,1000.13044,-100.21360,-1.54264,surströmming,-0.01543,1.73379,5473.49894,-89187.17044,True,False,39.42792
5768,1.98642,-0.58425,1000.53401,-99.66287,-1.28536,surströmming,-1.71700,-1.73263,5474.19652,-89185.67138,False,False,49.58806
5769,3.65465,-2.76979,1000.76211,-99.56040,-6.09355,surströmming,-1.01879,-0.16258,5474.99757,-89187.00052,False,False,133.11361
5770,1.94887,-0.93601,1000.36840,-99.95887,-2.05923,surströmming,-0.75656,-0.56126,5475.27942,-89185.52351,True,False,47.62752
5771,0.58718,0.31648,1000.52954,-99.77971,0.69625,mustard silt,3.49494,0.36642,5473.46222,-89187.37844,True,False,-20.37609
5772,-0.19952,1.31363,1000.70758,-99.78830,2.88998,mustard silt,-1.00218,0.61053,5474.06116,-89186.04637,True,False,-59.62217
5773,1.47297,-0.31266,1000.21756,-100.30084,-0.68785,surströmming,-0.17330,0.47728,5479.20091,-89185.09506,True,False,23.75711
5774,0.13483,1.16009,1000.88727,-99.77520,2.55221,mustard silt,-0.82036,0.67133,5472.75736,-89185.01883,True,False,-42.81490
5775,1.57902,-0.55121,1000.86121,-99.64063,-1.21266,curry silt,-0.39154,-0.06505,5474.67887,-89185.62486,False,False,29.38153
5776,-0.13149,1.07001,1000.26774,-100.09765,2.35403,mustard silt,0.86310,-0.51374,5477.57184,-89186.54405,True,False,-56.44074
5777,0.95616,0.25327,1000.58092,-100.16994,0.55719,curry silt,-2.72348,-2.77948,5473.26906,-89185.57799,True,False,-1.90150
5778,1.71341,-0.72193,1001.20977,-99.58437,-1.58825,mustard silt,2.28637,-0.27766,5478.22590,-89188.66268,False,False,36.27543
5779,1.15703,0.03466,1001.05500,-99.80855,0.07625,mustard silt,0.59448,-0.07494,5478.77722,-89189.61504,True,False,8.37891
5780,0.52922,0.61636,1000.73242,-99.72007,1.35600,mustard silt,-0.06512,-0.53538,5472.99138,-89185.65125,True,False,-23.17266
5781,1.77077,-0.86602,1000.91766,-99.60351,-1.90524,silt med schnapps,-0.31192,-0.75729,5475.80817,-89184.98017,False,False,38.99713
5782,0.95941,0.15702,1000.57212,-99.92037,0.34543,old-fashioned silt,-0.76739,0.73640,5474.34255,-89186.98177,True,False,-1.74328
5783,-0.24436,1.06161,1001.06283,-99.43271,2.33554,mustard silt,1.72773,0.63365,5475.41627,-89183.19991,False,False,-61.68662
5784,1.46431,-0.71557,1001.08979,-99.63461,-1.57426,mexicansk silt,-0.94380,-0.27094,5478.41697,-89188.34782,False,False,23.76055
5785,0.49516,0.41861,1000.20247,-100.19567,0.92095,silt med schnapps,-0.65930,0.94139,5474.77254,-89185.47392,True,False,-25.14094
5786,2.52572,-1.62655,1000.98743,-99.78389,-3.57840,surströmming,0.04202,0.21255,5477.25722,-89186.34755,False,False,76.77952
5787,0.10589,0.82880,1001.18599,-100.02468,1.82337,mustard silt,-1.01387,1.31359,5474.53931,-89184.40387,True,False,-44.11233
5788,1.44370,-0.49524,1000.50918,-99.87015,-1.08953,surströmming,0.21815,1.43626,5473.09003,-89186.13209,True,False,22.43973
5789,-0.26064,1.32273,1001.10097,-99.68942,2.91000,mustard silt,0.45466,-0.30822,5476.47316,-89185.00070,True,False,-62.48147
5790,0.95381,0.10357,1001.27410,-99.27380,0.22786,mustard silt,-1.17086,0.01442,5475.30485,-89184.76221,False,False,-1.67259
5791,0.20439,1.14061,1001.12645,-99.91106,2.50934,mustard silt,0.74883,-0.99148,5472.70891,-89184.24144,True,False,-39.21718
5792,0.23251,0.51252,1000.45231,-99.92775,1.12755,mustard silt,1.11928,-1.09645,5478.75197,-89186.22188,True,False,-38.14859
5793,1.51582,-0.71158,1000.74882,-99.80777,-1.56547,surströmming,0.33667,-0.99171,5478.44891,-89189.71678,True,False,26.16560
5794,1.60093,-0.65871,1000.46172,-100.23703,-1.44916,surströmming,0.30669,1.28315,5474.76505,-89187.76987,True,False,30.27720
5795,1.84633,-0.85132,1000.83535,-99.78525,-1.87291,surströmming,0.47402,0.66069,5478.40353,-89185.81494,False,False,42.73400
5796,0.14629,0.78508,1000.24331,-100.16768,1.72717,old-fashioned silt,-0.80246,-0.78856,5477.91518,-89186.35740,True,False,-42.56375
5797,2.25702,-1.08595,1001.21921,-99.60294,-2.38909,silt med onions,1.66847,0.02906,5478.56255,-89189.45196,False,False,63.46073
5798,2.15371,-1.42160,1000.90550,-99.76682,-3.12753,surströmming,-0.43610,-0.27734,5474.40519,-89184.15353,False,False,58.13804
5799,0.28749,0.72360,1001.42961,-99.88333,1.59192,mustard silt,-1.98753,2.14688,5474.20391,-89186.12018,True,False,-34.91074
5800,1.87792,-1.02177,1000.99715,-99.62172,-2.24790,surströmming,-0.21869,-0.87456,5475.18761,-89187.32061,False,False,44.39441
5801,0.25685,0.78933,1000.43706,-99.99991,1.73653,mustard silt,0.79087,-0.03763,5471.94820,-89187.05593,True,False,-36.93885
5802,-0.18104,1.31807,1000.54062,-100.07761,2.89975,mustard silt,-0.54111,-1.71110,5479.54855,-89188.67542,True,False,-58.78170
5803,1.45531,-0.51181,1000.12852,-100.14755,-1.12597,surströmming,0.21254,-0.54991,5473.88908,-89184.20607,True,False,22.82953
5804,0.59540,0.58000,1000.40245,-99.88745,1.27600,mustard silt,-0.82031,-0.53733,5475.47236,-89183.71858,True,False,-20.02857
5805,-0.08549,1.13131,1000.96246,-99.73076,2.48889,mustard silt,0.13545,1.45471,5474.18734,-89186.14968,True,False,-53.79346
5806,0.16149,0.88406,1000.29629,-100.36582,1.94494,old-fashioned silt,0.18242,0.08444,5473.92484,-89184.70282,True,False,-41.77722
5807,0.69013,0.36671,1001.00290,-99.88422,0.80675,mustard silt,-1.40356,-1.61660,5474.92310,-89183.61992,True,False,-14.99188
5808,-0.37968,1.01938,1001.11766,-99.55893,2.24264,mustard silt,-0.56451,0.55085,5474.76232,-89185.81507,False,False,-68.42510
